Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,longName,sector,industry,country,marketCap,beta,trailingPE,forwardPE,dividendYield,returnOnEquity,trailingEps,totalRevenue
2020-09-02 00:00:00-04:00,14.659827233952877,14.682759244340765,13.858478124124495,14.303645133972168,874012000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-03 00:00:00-04:00,13.787442981198565,13.843026348648772,12.840280835120653,12.976622581481934,945128000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-04 00:00:00-04:00,12.74556248198069,13.135644364373087,11.669786106246447,12.584794998168945,1463684000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-08 00:00:00-04:00,11.699450545132652,12.512515014024808,11.669291300998198,11.87741756439209,795728000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-09 00:00:00-04:00,12.362959524696853,12.770987310832087,12.195212021345103,12.677019119262695,736200000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-10 00:00:00-04:00,12.950451886964478,13.026225091425845,12.130657544985931,12.274975776672363,698684000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-11 00:00:00-04:00,12.44820359020512,12.614704544459,11.860215005135611,12.128162384033203,636928000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-14 00:00:00-04:00,13.041926535075225,13.275226816511958,12.593520020624492,12.833799362182617,1201744000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-15 00:00:00-04:00,13.240330488660307,13.259024669913838,12.789431895217097,12.952194213867188,727556000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-16 00:00:00-04:00,12.918544974846363,13.053640176464782,12.476370189537633,12.477117538452148,556384000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-17 00:00:00-04:00,12.096008838443781,12.552142668299084,11.998800238855086,12.42626953125,792512000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-18 00:00:00-04:00,12.556132377494405,12.5947663266994,11.952939973274626,12.152840614318848,698460000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-21 00:00:00-04:00,11.889378611804318,12.48509364683612,11.868939665502111,12.479859352111816,721044000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-22 00:00:00-04:00,12.537437005349007,12.610218901281746,12.119190695454227,12.59999942779541,646452000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-23 00:00:00-04:00,12.537936274399765,12.68898444077881,12.043169381436352,12.087535858154297,647012000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-24 00:00:00-04:00,12.036187875080055,12.531952083428154,11.97811145478811,12.311113357543945,731240000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-25 00:00:00-04:00,12.410319385838614,12.845016918926902,12.209172213451371,12.835295677185059,588016000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-28 00:00:00-04:00,13.001297527420926,13.012763533486964,12.711914702958431,12.996063232421875,573808000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-29 00:00:00-04:00,12.898854125234962,13.402594859653792,12.894617246468027,13.186243057250977,621460000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-09-30 00:00:00-04:00,13.118197731609422,13.581808890498191,13.110969555300997,13.490083694458008,689184000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-01 00:00:00-04:00,13.716904193711244,13.721639305296938,13.420541356332823,13.573832511901855,525004000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-02 00:00:00-04:00,13.185496560011263,13.479116270992375,13.012015569976656,13.023232460021973,552496000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-05 00:00:00-04:00,13.196464708458564,13.603495139060358,13.183253935724476,13.601750373840332,479820000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-06 00:00:00-04:00,13.788689755286361,14.099758086057056,13.62418264782603,13.69546890258789,784420000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-07 00:00:00-04:00,13.957931540235233,14.077074742006564,13.822088037630643,13.922287940979004,418084000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-08 00:00:00-04:00,14.032957106105881,14.04242923118371,13.716904563281135,13.797412872314453,378900000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-09 00:00:00-04:00,13.725876509097755,13.782955519265824,13.619944080821789,13.721638679504395,346892000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-12 00:00:00-04:00,13.947711725240717,14.304143905774929,13.870942068199716,14.183505058288574,434744000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-13 00:00:00-04:00,14.2537955016872,14.30564021947792,13.976875146282351,14.205689430236816,344604000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-14 00:00:00-04:00,14.247813658868305,14.299907495721095,13.918301219343562,14.053147315979004,276100000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-15 00:00:00-04:00,13.769495778603805,13.963912987895684,13.726624003740932,13.92827033996582,267224000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-16 00:00:00-04:00,13.99482298849554,14.079320020755107,13.751302250570788,13.770245552062988,242392000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-19 00:00:00-04:00,13.861471869333647,13.941731067389123,13.366704006955308,13.457432746887207,298068000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-20 00:00:00-04:00,13.542926965897992,13.758531460980478,13.466655526778517,13.604742050170898,229212000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-21 00:00:00-04:00,13.584300032055332,13.750302762258416,13.437240599179876,13.484349250793457,219596000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-22 00:00:00-04:00,13.482106343846631,13.571089353047455,13.192224354776885,13.321088790893555,290480000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-23 00:00:00-04:00,13.409824635927587,13.552647211925896,13.251549240823065,13.54965591430664,233484000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-26 00:00:00-04:00,13.386892293084564,13.651848403574887,12.999552567317002,13.101995468139648,336896000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-27 00:00:00-04:00,13.26625275998549,13.401847139151327,13.1520947428376,13.356732368469238,250520000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-28 00:00:00-04:00,13.158577510620317,13.220392590374779,12.57133710543,12.589282989501953,376520000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-29 00:00:00-04:00,12.800149003053184,13.153340745881657,12.711913346417065,12.985095024108887,320080000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-10-30 00:00:00-04:00,12.8116132250917,12.89785403780395,12.263256064917375,12.496557235717773,416820000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-02 00:00:00-05:00,12.619939630643891,12.798404833311498,12.35797482933027,12.543169975280762,299652000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-03 00:00:00-05:00,12.670539926271358,13.065855225234136,12.565105715293663,12.980610847473145,272900000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-04 00:00:00-05:00,13.349255113539506,13.786196568161712,13.297161279467009,13.753045082092285,410228000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-05 00:00:00-05:00,14.120196502681022,14.296168659724305,13.949208573738114,14.117703437805176,319028000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-06 00:00:00-05:00,14.06760266870012,14.54517194275608,13.853494808551364,14.518502235412598,383348000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-09 00:00:00-05:00,14.509032292861088,14.64761704701784,13.570095671814524,13.590035438537598,582976000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-10 00:00:00-05:00,13.565854896982422,13.565854896982422,12.590527533848146,12.731854438781738,644068000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-11 00:00:00-05:00,13.014757996625594,13.394869568890236,12.909572908495479,13.377920150756836,404744000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-12 00:00:00-05:00,13.43873529918404,13.724877669242765,13.276222110201157,13.41655158996582,365812000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-13 00:00:00-05:00,13.58654559888262,13.62792173111172,13.020242354777883,13.257282257080078,346312000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-16 00:00:00-05:00,13.133154392923817,13.608729865676828,13.11670415639651,13.474881172180176,413776000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-17 00:00:00-05:00,13.512019207083945,13.555638338098918,13.264012475748178,13.382158279418945,312028000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-18 00:00:00-05:00,13.425027535912104,13.565107912324104,13.14561508280802,13.388636589050293,510924000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-19 00:00:00-05:00,13.17328222556949,13.44721126806381,13.060868971282808,13.400102615356445,565936000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-20 00:00:00-05:00,13.413813469182104,13.454192184098973,13.02597451944593,13.048657417297363,341088000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-23 00:00:00-05:00,13.131904711010874,13.342523010858649,12.976619699169749,13.100748062133789,361356000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-24 00:00:00-05:00,13.103244170755907,13.12268570499127,12.846513609997768,12.919046401977539,346500000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-25 00:00:00-05:00,12.993568914713963,13.229860449352328,12.981106445519297,13.19521427154541,259916000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-27 00:00:00-05:00,13.335048406996174,13.367451594590154,13.131159057880085,13.221637725830078,167276000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-11-30 00:00:00-05:00,13.225375701726351,13.372435134068894,12.933499834493153,13.361467361450195,286952000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-01 00:00:00-05:00,13.451947911695566,13.488338860186964,13.188735612786905,13.350003242492676,296948000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-02 00:00:00-05:00,13.310620924340784,13.632656047733402,13.194718135843367,13.50404167175293,283360000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-03 00:00:00-05:00,13.550916053880409,13.623221080047625,13.29311290251921,13.359931945800781,199520000,0.004,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-04 00:00:00-05:00,13.412287593276208,13.523488100995525,13.35269887470123,13.521742820739746,202244000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-07 00:00:00-05:00,13.564628150676292,13.69427823809491,13.463651071990455,13.570113182067871,223244000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-08 00:00:00-05:00,13.548421391347365,13.562134444514125,13.245738413198577,13.314054489135742,271920000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-09 00:00:00-05:00,13.264688583186022,13.377882629065406,12.83360238493295,12.895934104919434,401300000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-10 00:00:00-05:00,12.834350116738213,13.03356222830537,12.814901890848274,12.937321662902832,207764000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-11 00:00:00-05:00,12.932331930352968,12.984940472134829,12.788470447441192,12.978208541870117,209264000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-14 00:00:00-05:00,13.05276036242954,13.352700361038917,13.042288679729221,13.272915840148926,270156000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-15 00:00:00-05:00,13.403561828148067,13.427746562998335,13.151243748720166,13.324525833129883,193016000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-16 00:00:00-05:00,13.386358059059923,13.401068822375215,13.176923469754259,13.206843376159668,223116000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-17 00:00:00-05:00,13.330760965621126,13.343477261293692,13.143018223063873,13.305330276489258,231384000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-18 00:00:00-05:00,13.342976481723317,13.368906499021984,13.035307786207087,13.236265182495117,342064000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-21 00:00:00-05:00,13.039544142405857,13.33399907484436,12.932582716716453,13.296350479125977,302332000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-22 00:00:00-05:00,13.283385501759108,13.301336683340773,13.018849532212833,13.2424955368042,185580000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-23 00:00:00-05:00,13.220305741703823,13.239254634535243,12.96998214575509,12.974220275878906,179144000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-24 00:00:00-05:00,13.002146899651299,13.097140569319125,12.90391280994124,12.95876407623291,97884000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-28 00:00:00-05:00,13.027326757477658,13.027326757477658,12.728882894495314,12.865263938903809,212564000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-29 00:00:00-05:00,12.890198255264263,13.037301133896053,12.807670748854408,12.908398628234863,170372000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-30 00:00:00-05:00,12.955272704559913,13.178171170166523,12.86202527236656,13.11035442352295,225396000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2020-12-31 00:00:00-05:00,13.10113039211051,13.115591016138055,12.880226384175948,13.01984977722168,192424000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-04 00:00:00-05:00,13.068965068636182,13.615739032527642,12.92759641403059,13.078189849853516,560640000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-05 00:00:00-05:00,13.064476166991753,13.407300559173997,13.05176082580777,13.36865520477295,322760000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-06 00:00:00-05:00,13.186896670082936,13.209336124160535,12.55211111667462,12.580533981323242,580424000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-07 00:00:00-05:00,12.93258288002647,13.341728885029843,12.851801608070014,13.308069229125977,461480000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-08 00:00:00-05:00,13.326520820165339,13.384862643272994,13.006883413700384,13.24100112915039,292528000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-11 00:00:00-05:00,13.38261837556638,13.923408940388317,13.326520215211525,13.584822654724121,518344000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-12 00:00:00-05:00,13.715470363600701,13.717465785050065,13.309068260271541,13.448441505432129,291476000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-13 00:00:00-05:00,13.453678959824847,13.588315710728851,13.348962120970592,13.495316505432129,210028000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
2021-01-14 00:00:00-05:00,13.538448283260374,13.563131398872411,13.145010719549601,13.16470718383789,283120000,0.0,0.0,NVIDIA Corporation,Technology,Semiconductors,United States,4375623237632,2.145,57.877422,43.548546,0.02,1.15463,3.1,148514996224
